# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
1.40022254422e+16, 4.52844185186e+36, 4.5e+39, 0.00380303281783
1.39599320561e+16, 4.51314193215e+36, 4.49e+39, 0.00379962905305
1.39176765604e+16, 4.49785970775e+36, 4.48e+39, 0.00379622164448
1.38754589955e+16, 4.48259519118e+36, 4.47e+39, 0.00379281057864
1.38332794025e+16, 4.467348395e+36, 4.46e+39, 0.00378939584198
1.3791137822e+16, 4.45211933181e+36, 4.45e+39, 0.00378597742083
1.37490342953e+16, 4.43690801429e+36, 4.44e+39, 0.00378255530147
1.37069688635e+16, 4.42171445509e+36, 4.43e+39, 0.00377912947006
1.3664941568e+16, 4.40653866701e+36, 4.42e+39, 0.00377569991274
1.36229524503e+16, 4.39138066281e+36, 4.41e+39, 0.0037722666155
1.35810015522e+16, 4.37624045536e+36, 4.4e+39, 0.0037688295643
1.35390889155e+16, 4.36111805755e+36, 4.39e+39, 0.00376538874498
1.34972145821e+16, 4.3460134823e+36, 4.38e+39, 0.00376194414328
1.34553785944e+16, 4.33092674265e+36, 4.37e+39, 0.00375849574494
1.34135809944e+16, 4.3158578516e+36, 4.36e+39, 0.0037550435355
1.33718218248e+16, 4.30080682226e+36, 4.35e+39, 0.00375158750048
1.33301011282e+16, 4.28577366779e+36, 4.34e+39, 0.00374812762531
1.32884189474e+16, 4.27075840136e+36, 4.33e+39, 0.0037446638953
1.32467753254e+16, 4.25576103622e+36, 4.32e+39, 0.00374119629569
1.32051703052e+16, 4.24078158566e+36, 4.31e+39, 0.00373772481161
1.31636039302e+16, 4.22582006303e+36, 4.3e+39, 0.00373424942813
1.3122076244e+16, 4.21087648175e+36, 4.29e+39, 0.00373077013022
1.308058729e+16, 4.19595085526e+36, 4.28e+39, 0.00372728690275
1.30391371122e+16, 4.18104319706e+36, 4.27e+39, 0.00372379973048
1.29977257545e+16, 4.16615352073e+36, 4.26e+39, 0.00372030859811
1.29563532609e+16, 4.15128183984e+36, 4.25e+39, 0.00371681349019
1.2915019676e+16, 4.13642816809e+36, 4.24e+39, 0.00371331439124
1.2873725044e+16, 4.12159251918e+36, 4.23e+39, 0.00370981128564
1.28324694098e+16, 4.10677490689e+36, 4.22e+39, 0.00370630415768
1.27912528181e+16, 4.09197534505e+36, 4.21e+39, 0.00370279299157
1.2750075314e+16, 4.07719384754e+36, 4.2e+39, 0.00369927777138
1.27089369427e+16, 4.06243042829e+36, 4.19e+39, 0.00369575848113
1.26678377495e+16, 4.04768510131e+36, 4.18e+39, 0.0036922351047
1.26267777799e+16, 4.03295788064e+36, 4.17e+39, 0.00368870762589
1.25857570798e+16, 4.01824878038e+36, 4.16e+39, 0.00368517602837
1.2544775695e+16, 4.00355781469e+36, 4.15e+39, 0.00368164029573
1.25038336716e+16, 3.9888849978e+36, 4.14e+39, 0.00367810041145
1.2462931056e+16, 3.974230344e+36, 4.13e+39, 0.00367455635892
1.24220678946e+16, 3.9595938676e+36, 4.12e+39, 0.00367100812137
1.2381244234e+16, 3.94497558302e+36, 4.11e+39, 0.003667455682
1.23404601211e+16, 3.93037550468e+36, 4.1e+39, 0.00366389902382
1.22997156028e+16, 3.9157936471e+36, 4.09e+39, 0.00366033812979
1.22590107266e+16, 3.90123002486e+36, 4.08e+39, 0.00365677298272
1.22183455397e+16, 3.8866846526e+36, 4.07e+39, 0.00365320356535
1.21777200897e+16, 3.87215754498e+36, 4.06e+39, 0.00364962986027
1.21371344245e+16, 3.85764871677e+36, 4.05e+39, 0.00364605184996
1.2096588592e+16, 3.84315818278e+36, 4.04e+39, 0.00364246951682
1.20560826406e+16, 3.82868595788e+36, 4.03e+39, 0.00363888284309
1.20156166185e+16, 3.81423205702e+36, 4.02e+39, 0.00363529181094
1.19751905743e+16, 3.79979649517e+36, 4.01e+39, 0.00363169640234
1.19348045568e+16, 3.78537928741e+36, 4e+39, 0.00362809659925
1.18944586151e+16, 3.77098044885e+36, 3.99e+39, 0.00362449238344
1.18541527983e+16, 3.75659999468e+36, 3.98e+39, 0.00362088373655
1.18138871559e+16, 3.74223794016e+36, 3.97e+39, 0.00361727064015
1.17736617373e+16, 3.72789430058e+36, 3.96e+39, 0.00361365307564
1.17334765926e+16, 3.71356909136e+36, 3.95e+39, 0.00361003102434
1.16933317715e+16, 3.69926232789e+36, 3.94e+39, 0.00360640446738
1.16532273245e+16, 3.68497402572e+36, 3.93e+39, 0.00360277338583
1.1613163302e+16, 3.6707042004e+36, 3.92e+39, 0.00359913776058
1.15731397546e+16, 3.6564528676e+36, 3.91e+39, 0.00359549757244
1.15331567332e+16, 3.64222004302e+36, 3.9e+39, 0.00359185280206
1.14932142888e+16, 3.62800574241e+36, 3.89e+39, 0.00358820342994
1.14533124728e+16, 3.61380998164e+36, 3.88e+39, 0.00358454943648
1.14134513368e+16, 3.59963277663e+36, 3.87e+39, 0.00358089080194
1.13736309324e+16, 3.58547414334e+36, 3.86e+39, 0.00357722750643
1.13338513117e+16, 3.57133409783e+36, 3.85e+39, 0.00357355952994
1.12941125267e+16, 3.55721265622e+36, 3.84e+39, 0.00356988685231
1.125441463e+16, 3.54310983471e+36, 3.83e+39, 0.00356620945325
1.12147576742e+16, 3.52902564954e+36, 3.82e+39, 0.00356252731232
1.11751417121e+16, 3.51496011705e+36, 3.81e+39, 0.00355884040892
1.11355667969e+16, 3.50091325366e+36, 3.8e+39, 0.00355514872236
1.10960329819e+16, 3.48688507584e+36, 3.79e+39, 0.00355145223177
1.10565403207e+16, 3.47287560013e+36, 3.78e+39, 0.00354775091614
1.1017088867e+16, 3.45888484316e+36, 3.77e+39, 0.00354404475429
1.09776786749e+16, 3.44491282163e+36, 3.76e+39, 0.00354033372493
1.09383097987e+16, 3.4309595523e+36, 3.75e+39, 0.00353661780659
1.08989822929e+16, 3.41702505202e+36, 3.74e+39, 0.00353289697766
1.08596962122e+16, 3.40310933774e+36, 3.73e+39, 0.00352917121639
1.08204516117e+16, 3.3892124264e+36, 3.72e+39, 0.00352544050084
1.07812485465e+16, 3.37533433512e+36, 3.71e+39, 0.00352170480895
1.07420870722e+16, 3.36147508102e+36, 3.7e+39, 0.00351796411846
1.07029672445e+16, 3.34763468136e+36, 3.69e+39, 0.00351421840702
1.06638891194e+16, 3.33381315342e+36, 3.68e+39, 0.00351046765204
1.06248527532e+16, 3.32001051459e+36, 3.67e+39, 0.00350671183081
1.05858582022e+16, 3.30622678234e+36, 3.66e+39, 0.00350295092045
1.05469055234e+16, 3.29246197422e+36, 3.65e+39, 0.00349918489793
1.05079947737e+16, 3.27871610784e+36, 3.64e+39, 0.00349541374001
1.04691260103e+16, 3.26498920092e+36, 3.63e+39, 0.00349163742331
1.04302992908e+16, 3.25128127124e+36, 3.62e+39, 0.00348785592429
1.0391514673e+16, 3.23759233666e+36, 3.61e+39, 0.00348406921921
1.03527722149e+16, 3.22392241515e+36, 3.6e+39, 0.00348027728417
1.03140719749e+16, 3.21027152474e+36, 3.59e+39, 0.00347648009509
1.02754140114e+16, 3.19663968354e+36, 3.58e+39, 0.00347267762771
1.02367983836e+16, 3.18302690977e+36, 3.57e+39, 0.0034688698576
1.01982251503e+16, 3.1694332217e+36, 3.56e+39, 0.00346505676013
1.01596943711e+16, 3.15585863773e+36, 3.55e+39, 0.00346123831051
1.01212061056e+16, 3.14230317631e+36, 3.54e+39, 0.00345741448375
1.00827604138e+16, 3.12876685598e+36, 3.53e+39, 0.00345358525467
1.00443573559e+16, 3.1152496954e+36, 3.52e+39, 0.00344975059792
1.00059969926e+16, 3.10175171329e+36, 3.51e+39, 0.00344591048794
9.96767938454e+15, 3.08827292845e+36, 3.5e+39, 0.00344206489896
9.92940459289e+15, 3.0748133598e+36, 3.49e+39, 0.00343821380506
9.89117267899e+15, 3.06137302633e+36, 3.48e+39, 0.00343435718008
9.85298370459e+15, 3.04795194714e+36, 3.47e+39, 0.0034304949977
9.81483773162e+15, 3.0345501414e+36, 3.46e+39, 0.00342662723136
9.7767348224e+15, 3.02116762838e+36, 3.45e+39, 0.00342275385433
9.73867503948e+15, 3.00780442745e+36, 3.44e+39, 0.00341887483965
9.70065844572e+15, 2.99446055807e+36, 3.43e+39, 0.00341499016016
9.66268510432e+15, 2.9811360398e+36, 3.42e+39, 0.00341109978849
9.62475507876e+15, 2.96783089228e+36, 3.41e+39, 0.00340720369706
9.58686843281e+15, 2.95454513526e+36, 3.4e+39, 0.00340330185806
9.54902523062e+15, 2.9412787886e+36, 3.39e+39, 0.00339939424351
9.51122553658e+15, 2.92803187223e+36, 3.38e+39, 0.00339548082515
9.4734694154e+15, 2.91480440618e+36, 3.37e+39, 0.00339156157452
9.43575693215e+15, 2.90159641062e+36, 3.36e+39, 0.00338763646296
9.39808815221e+15, 2.88840790577e+36, 3.35e+39, 0.00338370546156
9.36046314126e+15, 2.87523891198e+36, 3.34e+39, 0.00337976854118
9.3228819653e+15, 2.86208944969e+36, 3.33e+39, 0.00337582567245
