# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
3.92063797292e+16, 2.72460328987e+37, 4.5e+39, 0.0138854983737
3.90520340697e+16, 2.71300203508e+37, 4.49e+39, 0.01385968913
3.88979755826e+16, 2.7014249553e+37, 4.48e+39, 0.0138338762424
3.87442043084e+16, 2.68987205179e+37, 4.47e+39, 0.0138080596975
3.8590720288e+16, 2.67834332579e+37, 4.46e+39, 0.0137822394818
3.84375235623e+16, 2.66683877857e+37, 4.45e+39, 0.0137564155817
3.82846141723e+16, 2.6553584114e+37, 4.44e+39, 0.0137305879833
3.81319921593e+16, 2.64390222554e+37, 4.43e+39, 0.0137047566729
3.79796575646e+16, 2.63247022226e+37, 4.42e+39, 0.0136789216366
3.78276104298e+16, 2.62106240286e+37, 4.41e+39, 0.0136530828603
3.76758507966e+16, 2.60967876861e+37, 4.4e+39, 0.0136272403301
3.75243787067e+16, 2.5983193208e+37, 4.39e+39, 0.0136013940318
3.73731942023e+16, 2.58698406073e+37, 4.38e+39, 0.013575543951
3.72222973255e+16, 2.5756729897e+37, 4.37e+39, 0.0135496900737
3.70716881185e+16, 2.564386109e+37, 4.36e+39, 0.0135238323852
3.6921366624e+16, 2.55312341996e+37, 4.35e+39, 0.0134979708712
3.67713328845e+16, 2.54188492388e+37, 4.34e+39, 0.013472105517
3.66215869427e+16, 2.53067062208e+37, 4.33e+39, 0.013446236308
3.64721288418e+16, 2.5194805159e+37, 4.32e+39, 0.0134203632294
3.63229586249e+16, 2.50831460665e+37, 4.31e+39, 0.0133944862663
3.61740763351e+16, 2.49717289567e+37, 4.3e+39, 0.0133686054038
3.6025482016e+16, 2.4860553843e+37, 4.29e+39, 0.0133427206269
3.58771757113e+16, 2.4749620739e+37, 4.28e+39, 0.0133168319204
3.57291574648e+16, 2.4638929658e+37, 4.27e+39, 0.0132909392691
3.55814273204e+16, 2.45284806137e+37, 4.26e+39, 0.0132650426577
3.54339853222e+16, 2.44182736196e+37, 4.25e+39, 0.0132391420708
3.52868315146e+16, 2.43083086894e+37, 4.24e+39, 0.0132132374928
3.51399659422e+16, 2.41985858369e+37, 4.23e+39, 0.0131873289082
3.49933886494e+16, 2.40891050758e+37, 4.22e+39, 0.0131614163012
3.48470996812e+16, 2.39798664199e+37, 4.21e+39, 0.0131354996561
3.47010990826e+16, 2.38708698831e+37, 4.2e+39, 0.0131095789569
3.45553868988e+16, 2.37621154794e+37, 4.19e+39, 0.0130836541876
3.44099631752e+16, 2.36536032228e+37, 4.18e+39, 0.0130577253322
3.42648279573e+16, 2.35453331272e+37, 4.17e+39, 0.0130317923744
3.41199812908e+16, 2.34373052069e+37, 4.16e+39, 0.0130058552978
3.39754232217e+16, 2.33295194759e+37, 4.15e+39, 0.0129799140862
3.3831153796e+16, 2.32219759485e+37, 4.14e+39, 0.0129539687229
3.36871730601e+16, 2.3114674639e+37, 4.13e+39, 0.0129280191913
3.35434810604e+16, 2.30076155616e+37, 4.12e+39, 0.0129020654748
3.34000778437e+16, 2.29007987309e+37, 4.11e+39, 0.0128761075564
3.32569634566e+16, 2.27942241612e+37, 4.1e+39, 0.0128501454192
3.31141379462e+16, 2.26878918671e+37, 4.09e+39, 0.0128241790462
3.29716013598e+16, 2.25818018631e+37, 4.08e+39, 0.0127982084201
3.28293537449e+16, 2.24759541638e+37, 4.07e+39, 0.0127722335237
3.26873951489e+16, 2.2370348784e+37, 4.06e+39, 0.0127462543396
3.25457256197e+16, 2.22649857384e+37, 4.05e+39, 0.0127202708503
3.24043452052e+16, 2.21598650418e+37, 4.04e+39, 0.0126942830381
3.22632539538e+16, 2.20549867091e+37, 4.03e+39, 0.0126682908854
3.21224519138e+16, 2.19503507552e+37, 4.02e+39, 0.0126422943742
3.19819391338e+16, 2.18459571951e+37, 4.01e+39, 0.0126162934866
3.18417156625e+16, 2.17418060439e+37, 4e+39, 0.0125902882045
3.1701781549e+16, 2.16378973167e+37, 3.99e+39, 0.0125642785097
3.15621368424e+16, 2.15342310287e+37, 3.98e+39, 0.0125382643838
3.14227815922e+16, 2.14308071951e+37, 3.97e+39, 0.0125122458084
3.12837158479e+16, 2.13276258312e+37, 3.96e+39, 0.0124862227649
3.11449396595e+16, 2.12246869525e+37, 3.95e+39, 0.0124601952345
3.10064530768e+16, 2.11219905743e+37, 3.94e+39, 0.0124341631986
3.08682561502e+16, 2.10195367122e+37, 3.93e+39, 0.012408126638
3.07303489301e+16, 2.09173253818e+37, 3.92e+39, 0.0123820855337
3.05927314671e+16, 2.08153565986e+37, 3.91e+39, 0.0123560398666
3.04554038122e+16, 2.07136303785e+37, 3.9e+39, 0.0123299896172
3.03183660163e+16, 2.06121467372e+37, 3.89e+39, 0.0123039347661
3.01816181309e+16, 2.05109056904e+37, 3.88e+39, 0.0122778752936
3.00451602074e+16, 2.04099072542e+37, 3.87e+39, 0.01225181118
2.99089922976e+16, 2.03091514446e+37, 3.86e+39, 0.0122257424055
2.97731144535e+16, 2.02086382775e+37, 3.85e+39, 0.01219966895
2.96375267273e+16, 2.0108367769e+37, 3.84e+39, 0.0121735907934
2.95022291713e+16, 2.00083399355e+37, 3.83e+39, 0.0121475079153
2.93672218382e+16, 1.99085547931e+37, 3.82e+39, 0.0121214202953
2.92325047809e+16, 1.98090123582e+37, 3.81e+39, 0.0120953279129
2.90980780525e+16, 1.97097126472e+37, 3.8e+39, 0.0120692307474
2.89639417063e+16, 1.96106556765e+37, 3.79e+39, 0.0120431287778
2.8830095796e+16, 1.95118414627e+37, 3.78e+39, 0.0120170219831
2.86965403752e+16, 1.94132700225e+37, 3.77e+39, 0.0119909103422
2.8563275498e+16, 1.93149413724e+37, 3.76e+39, 0.0119647938339
2.84303012188e+16, 1.92168555294e+37, 3.75e+39, 0.0119386724365
2.82976175919e+16, 1.91190125102e+37, 3.74e+39, 0.0119125461286
2.81652246723e+16, 1.90214123318e+37, 3.73e+39, 0.0118864148883
2.80331225148e+16, 1.89240550112e+37, 3.72e+39, 0.0118602786937
2.79013111747e+16, 1.88269405654e+37, 3.71e+39, 0.0118341375228
2.77697907075e+16, 1.87300690115e+37, 3.7e+39, 0.0118079913533
2.7638561169e+16, 1.86334403669e+37, 3.69e+39, 0.0117818401629
2.75076226151e+16, 1.85370546488e+37, 3.68e+39, 0.0117556839289
2.7376975102e+16, 1.84409118746e+37, 3.67e+39, 0.0117295226286
2.72466186864e+16, 1.83450120618e+37, 3.66e+39, 0.0117033562393
2.71165534248e+16, 1.82493552279e+37, 3.65e+39, 0.0116771847377
2.69867793744e+16, 1.81539413905e+37, 3.64e+39, 0.0116510081008
2.68572965924e+16, 1.80587705673e+37, 3.63e+39, 0.0116248263051
2.67281051363e+16, 1.79638427762e+37, 3.62e+39, 0.0115986393271
2.65992050638e+16, 1.7869158035e+37, 3.61e+39, 0.011572447143
2.64705964332e+16, 1.77747163617e+37, 3.6e+39, 0.0115462497289
2.63422793026e+16, 1.76805177742e+37, 3.59e+39, 0.0115200470608
2.62142537307e+16, 1.75865622907e+37, 3.58e+39, 0.0114938391144
2.60865197764e+16, 1.74928499295e+37, 3.57e+39, 0.0114676258653
2.59590774987e+16, 1.73993807088e+37, 3.56e+39, 0.0114414072888
2.5831926957e+16, 1.73061546469e+37, 3.55e+39, 0.0114151833602
2.57050682112e+16, 1.72131717624e+37, 3.54e+39, 0.0113889540544
2.55785013211e+16, 1.71204320737e+37, 3.53e+39, 0.0113627193463
2.54522263469e+16, 1.70279355996e+37, 3.52e+39, 0.0113364792105
2.53262433493e+16, 1.69356823588e+37, 3.51e+39, 0.0113102336216
2.5200552389e+16, 1.684367237e+37, 3.5e+39, 0.0112839825536
2.50751535271e+16, 1.67519056522e+37, 3.49e+39, 0.0112577259807
2.49500468251e+16, 1.66603822244e+37, 3.48e+39, 0.0112314638767
2.48252323445e+16, 1.65691021056e+37, 3.47e+39, 0.0112051962153
2.47007101474e+16, 1.64780653151e+37, 3.46e+39, 0.0111789229699
2.45764802961e+16, 1.63872718721e+37, 3.45e+39, 0.0111526441139
2.44525428532e+16, 1.6296721796e+37, 3.44e+39, 0.0111263596202
2.43288978814e+16, 1.62064151062e+37, 3.43e+39, 0.0111000694617
2.4205545444e+16, 1.61163518223e+37, 3.42e+39, 0.011073773611
2.40824856045e+16, 1.60265319639e+37, 3.41e+39, 0.0110474720405
2.39597184266e+16, 1.59369555509e+37, 3.4e+39, 0.0110211647225
2.38372439746e+16, 1.58476226029e+37, 3.39e+39, 0.010994851629
2.37150623127e+16, 1.57585331401e+37, 3.38e+39, 0.0109685327316
2.35931735057e+16, 1.56696871824e+37, 3.37e+39, 0.010942208002
2.34715776186e+16, 1.558108475e+37, 3.36e+39, 0.0109158774114
2.33502747169e+16, 1.5492725863e+37, 3.35e+39, 0.010889540931
2.32292648663e+16, 1.54046105419e+37, 3.34e+39, 0.0108631985316
2.31085481326e+16, 1.53167388071e+37, 3.33e+39, 0.0108368501838
2.29881245824e+16, 1.52291106792e+37, 3.32e+39, 0.0108104958582
2.28679942822e+16, 1.51417261787e+37, 3.31e+39, 0.0107841355247
2.2748157299e+16, 1.50545853265e+37, 3.3e+39, 0.0107577691534
2.26286137003e+16, 1.49676881434e+37, 3.29e+39, 0.0107313967139
2.25093635537e+16, 1.48810346503e+37, 3.28e+39, 0.0107050181757
