# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
2.23976682947e+16, 1.21063127918e+37, 4.5e+39, 0.0071638546698
2.23180241508e+16, 1.2057441996e+37, 4.49e+39, 0.00715298241202
2.22385009912e+16, 1.20086635805e+37, 4.48e+39, 0.00714210651045
2.21590988566e+16, 1.19599775577e+37, 4.47e+39, 0.0071312269516
2.20798177877e+16, 1.19113839403e+37, 4.46e+39, 0.00712034372194
2.20006578255e+16, 1.18628827408e+37, 4.45e+39, 0.00710945680778
2.19216190111e+16, 1.18144739718e+37, 4.44e+39, 0.00709856619541
2.18427013855e+16, 1.17661576462e+37, 4.43e+39, 0.007087671871
2.17639049903e+16, 1.17179337766e+37, 4.42e+39, 0.00707677382068
2.16852298669e+16, 1.16698023757e+37, 4.41e+39, 0.00706587203043
2.16066760571e+16, 1.16217634566e+37, 4.4e+39, 0.00705496648623
2.15282436027e+16, 1.1573817032e+37, 4.39e+39, 0.0070440571739
2.14499325456e+16, 1.1525963115e+37, 4.38e+39, 0.0070331440792
2.13717429282e+16, 1.14782017184e+37, 4.37e+39, 0.00702222718786
2.12936747925e+16, 1.14305328554e+37, 4.36e+39, 0.00701130648541
2.12157281813e+16, 1.1382956539e+37, 4.35e+39, 0.00700038195739
2.1137903137e+16, 1.13354727825e+37, 4.34e+39, 0.00698945358922
2.10601997026e+16, 1.12880815989e+37, 4.33e+39, 0.0069785213662
2.0982617921e+16, 1.12407830015e+37, 4.32e+39, 0.00696758527358
2.09051578352e+16, 1.11935770036e+37, 4.31e+39, 0.0069566452965
2.08278194886e+16, 1.11464636186e+37, 4.3e+39, 0.00694570142002
2.07506029248e+16, 1.10994428598e+37, 4.29e+39, 0.00693475362911
2.06735081872e+16, 1.10525147408e+37, 4.28e+39, 0.00692380190862
2.05965353198e+16, 1.1005679275e+37, 4.27e+39, 0.00691284624335
2.05196843665e+16, 1.0958936476e+37, 4.26e+39, 0.00690188661797
2.04429553715e+16, 1.09122863574e+37, 4.25e+39, 0.00689092301705
2.03663483789e+16, 1.08657289329e+37, 4.24e+39, 0.0068799554251
2.02898634335e+16, 1.08192642161e+37, 4.23e+39, 0.0068689838265
2.02135005797e+16, 1.07728922209e+37, 4.22e+39, 0.00685800820553
2.01372598626e+16, 1.0726612961e+37, 4.21e+39, 0.00684702854641
2.0061141327e+16, 1.06804264504e+37, 4.2e+39, 0.00683604483322
1.99851450181e+16, 1.0634332703e+37, 4.19e+39, 0.00682505704996
1.99092709814e+16, 1.05883317328e+37, 4.18e+39, 0.00681406518053
1.98335192625e+16, 1.05424235538e+37, 4.17e+39, 0.00680306920872
1.97578899069e+16, 1.04966081802e+37, 4.16e+39, 0.0067920691182
1.96823829607e+16, 1.04508856261e+37, 4.15e+39, 0.00678106489255
1.96069984699e+16, 1.04052559057e+37, 4.14e+39, 0.00677005651527
1.95317364808e+16, 1.03597190333e+37, 4.13e+39, 0.00675904396973
1.94565970399e+16, 1.03142750233e+37, 4.12e+39, 0.00674802723918
1.9381580194e+16, 1.026892389e+37, 4.11e+39, 0.00673700630681
1.93066859897e+16, 1.02236656479e+37, 4.1e+39, 0.00672598115562
1.92319144741e+16, 1.01785003114e+37, 4.09e+39, 0.00671495176858
1.91572656944e+16, 1.01334278953e+37, 4.08e+39, 0.00670391812851
1.90827396982e+16, 1.0088448414e+37, 4.07e+39, 0.00669288021813
1.90083365329e+16, 1.00435618823e+37, 4.06e+39, 0.00668183802005
1.89340562463e+16, 9.99876831499e+36, 4.05e+39, 0.00667079151674
1.88598988865e+16, 9.95406772679e+36, 4.04e+39, 0.00665974069059
1.87858645018e+16, 9.90946013263e+36, 4.03e+39, 0.00664868552386
1.87119531404e+16, 9.86494554742e+36, 4.02e+39, 0.0066376259987
1.86381648509e+16, 9.82052398616e+36, 4.01e+39, 0.0066265620971
1.85644996821e+16, 9.77619546391e+36, 4e+39, 0.00661549380101
1.84909576832e+16, 9.73195999581e+36, 3.99e+39, 0.00660442109219
1.84175389031e+16, 9.68781759702e+36, 3.98e+39, 0.0065933439523
1.83442433914e+16, 9.6437682828e+36, 3.97e+39, 0.0065822623629
1.82710711976e+16, 9.59981206846e+36, 3.96e+39, 0.00657117630538
1.81980223716e+16, 9.5559489694e+36, 3.95e+39, 0.00656008576107
1.81250969634e+16, 9.51217900104e+36, 3.94e+39, 0.00654899071111
1.80522950232e+16, 9.46850217889e+36, 3.93e+39, 0.00653789113655
1.79796166014e+16, 9.42491851853e+36, 3.92e+39, 0.0065267870183
1.79070617488e+16, 9.38142803561e+36, 3.91e+39, 0.00651567833716
1.78346305163e+16, 9.33803074585e+36, 3.9e+39, 0.00650456507377
1.77623229547e+16, 9.294726665e+36, 3.89e+39, 0.00649344720865
1.76901391156e+16, 9.2515158089e+36, 3.88e+39, 0.00648232472218
1.76180790504e+16, 9.2083981935e+36, 3.87e+39, 0.00647119759464
1.75461428109e+16, 9.16537383474e+36, 3.86e+39, 0.00646006580612
1.7474330449e+16, 9.12244274871e+36, 3.85e+39, 0.00644892933663
1.7402642017e+16, 9.0796049515e+36, 3.84e+39, 0.006437788166
1.73310775672e+16, 9.03686045931e+36, 3.83e+39, 0.00642664227393
1.72596371523e+16, 8.9942092884e+36, 3.82e+39, 0.00641549163999
1.71883208252e+16, 8.9516514551e+36, 3.81e+39, 0.00640433624359
1.71171286389e+16, 8.90918697583e+36, 3.8e+39, 0.00639317606403
1.70460606468e+16, 8.86681586705e+36, 3.79e+39, 0.00638201108044
1.69751169026e+16, 8.82453814533e+36, 3.78e+39, 0.0063708412718
1.69042974598e+16, 8.78235382726e+36, 3.77e+39, 0.00635966661694
1.68336023727e+16, 8.74026292957e+36, 3.76e+39, 0.00634848709458
1.67630316955e+16, 8.69826546901e+36, 3.75e+39, 0.00633730268324
1.66925854826e+16, 8.65636146243e+36, 3.74e+39, 0.0063261133613
1.6622263789e+16, 8.61455092677e+36, 3.73e+39, 0.00631491910703
1.65520666694e+16, 8.572833879e+36, 3.72e+39, 0.00630371989847
1.64819941793e+16, 8.5312103362e+36, 3.71e+39, 0.00629251571357
1.6412046374e+16, 8.48968031552e+36, 3.7e+39, 0.00628130653008
1.63422233094e+16, 8.44824383421e+36, 3.69e+39, 0.00627009232564
1.62725250414e+16, 8.40690090955e+36, 3.68e+39, 0.00625887307766
1.62029516262e+16, 8.36565155893e+36, 3.67e+39, 0.00624764876342
