# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
1.39843997125e+16, 4.54446362486e+36, 4.5e+39, 0.00380303281783
1.39421063264e+16, 4.52916370515e+36, 4.49e+39, 0.00379962905305
1.38998508307e+16, 4.51388148075e+36, 4.48e+39, 0.00379622164448
1.38576332658e+16, 4.49861696418e+36, 4.47e+39, 0.00379281057864
1.38154536727e+16, 4.483370168e+36, 4.46e+39, 0.00378939584198
1.37733120923e+16, 4.46814110481e+36, 4.45e+39, 0.00378597742083
1.37312085656e+16, 4.45292978729e+36, 4.44e+39, 0.00378255530147
1.36891431338e+16, 4.43773622809e+36, 4.43e+39, 0.00377912947006
1.36471158383e+16, 4.42256044001e+36, 4.42e+39, 0.00377569991274
1.36051267206e+16, 4.40740243581e+36, 4.41e+39, 0.0037722666155
1.35631758225e+16, 4.39226222836e+36, 4.4e+39, 0.0037688295643
1.35212631858e+16, 4.37713983055e+36, 4.39e+39, 0.00376538874498
1.34793888524e+16, 4.3620352553e+36, 4.38e+39, 0.00376194414328
1.34375528646e+16, 4.34694851565e+36, 4.37e+39, 0.00375849574494
1.33957552647e+16, 4.3318796246e+36, 4.36e+39, 0.0037550435355
1.33539960951e+16, 4.31682859526e+36, 4.35e+39, 0.00375158750048
1.33122753985e+16, 4.30179544079e+36, 4.34e+39, 0.00374812762531
1.32705932177e+16, 4.28678017436e+36, 4.33e+39, 0.0037446638953
1.32289495956e+16, 4.27178280922e+36, 4.32e+39, 0.00374119629569
1.31873445755e+16, 4.25680335866e+36, 4.31e+39, 0.00373772481161
1.31457782005e+16, 4.24184183603e+36, 4.3e+39, 0.00373424942813
1.31042505143e+16, 4.22689825475e+36, 4.29e+39, 0.00373077013022
1.30627615603e+16, 4.21197262826e+36, 4.28e+39, 0.00372728690275
1.30213113825e+16, 4.19706497006e+36, 4.27e+39, 0.00372379973048
1.29799000247e+16, 4.18217529373e+36, 4.26e+39, 0.00372030859811
1.29385275312e+16, 4.16730361284e+36, 4.25e+39, 0.00371681349019
1.28971939462e+16, 4.15244994109e+36, 4.24e+39, 0.00371331439124
1.28558993143e+16, 4.13761429218e+36, 4.23e+39, 0.00370981128564
