# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
7845.06437294, 2836.42991625, 4.5, 2373.6653976
7821.33833941, 2826.88046145, 4.49, 2371.5409356
7797.63356186, 2817.34205119, 4.48, 2369.41419934
7773.95006306, 2807.81469328, 4.47, 2367.28518039
7750.28786592, 2798.29839557, 4.46, 2365.15387029
7726.64699335, 2788.79316591, 4.45, 2363.02026051
7703.02746845, 2779.29901222, 4.44, 2360.88434249
7679.42931427, 2769.8159424, 4.43, 2358.7461076
7655.85255408, 2760.34396443, 4.42, 2356.60554717
7632.29721114, 2750.88308629, 4.41, 2354.46265248
7608.76330887, 2741.433316, 4.4, 2352.31741474
7585.25087074, 2731.99466161, 4.39, 2350.16982514
7561.75992026, 2722.56713118, 4.38, 2348.01987476
7538.29048118, 2713.15073285, 4.37, 2345.8675547
7514.84257715, 2703.74547473, 4.36, 2343.71285594
7491.41623205, 2694.35136502, 4.35, 2341.55576944
7468.01146981, 2684.96841192, 4.34, 2339.39628611
7444.62831441, 2675.59662364, 4.33, 2337.23439678
7421.26678998, 2666.23600847, 4.32, 2335.07009223
7397.92692069, 2656.8865747, 4.31, 2332.9033632
7374.60873085, 2647.54833066, 4.3, 2330.73420035
7351.31224485, 2638.22128472, 4.29, 2328.5625943
7328.03748717, 2628.90544527, 4.28, 2326.38853562
7304.78448239, 2619.60082075, 4.27, 2324.21201479
7281.55325519, 2610.30741961, 4.26, 2322.03302225
7258.34383027, 2601.02525035, 4.25, 2319.85154838
7235.15623256, 2591.7543215, 4.24, 2317.6675835
7211.99048699, 2582.49464163, 4.23, 2315.48111788
7188.84661861, 2573.24621931, 4.22, 2313.29214169
7165.7246526, 2564.0090632, 4.21, 2311.10064508
7142.62461419, 2554.78318195, 4.2, 2308.90661813
7119.54652874, 2545.56858426, 4.19, 2306.71005083
7096.49042172, 2536.36527886, 4.18, 2304.51093315
7073.45631867, 2527.17327454, 4.17, 2302.30925497
7050.44424525, 2517.99258008, 4.16, 2300.10500609
7027.4542272, 2508.82320433, 4.15, 2297.89817627
7004.48629038, 2499.66515616, 4.14, 2295.6887552
6981.5404608, 2490.51844449, 4.13, 2293.47673252
6958.61676449, 2481.38307826, 4.12, 2291.26209775
6935.71522766, 2472.25906647, 4.11, 2289.04484042
6912.83587653, 2463.14641811, 4.1, 2286.82494991
