# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
9624.96426953, 4596.32981285, 4.5, 3160.28757386
9593.38075449, 4578.92287653, 4.49, 3156.41506259
9561.8359759, 4561.54446524, 4.48, 3152.54027704
9530.32995659, 4544.19458681, 4.47, 3148.66320881
9498.86271941, 4526.87324906, 4.46, 3144.78384943
9467.43428729, 4509.58045985, 4.45, 3140.90219037
9436.04468334, 4492.31622711, 4.44, 3137.01822307
9404.69393059, 4475.08055873, 4.43, 3133.1319389
9373.38205234, 4457.8734627, 4.42, 3129.2433292
9342.10907183, 4440.69494698, 4.41, 3125.35238522
9310.8750125, 4423.54501962, 4.4, 3121.45909821
9279.67989777, 4406.42368863, 4.39, 3117.56345932
9248.52375119, 4389.33096211, 4.38, 3113.66545966
9217.4065965, 4372.26684818, 4.37, 3109.76509032
9186.32845736, 4355.23135495, 4.36, 3105.86234227
9155.28935765, 4338.22449062, 4.35, 3101.9572065
9124.28932129, 4321.24626339, 4.34, 3098.04967389
9093.32837226, 4304.29668149, 4.33, 3094.13973528
9062.40653468, 4287.37575317, 4.32, 3090.22738145
9031.52383274, 4270.48348676, 4.31, 3086.31260313
9000.68029076, 4253.61989057, 4.3, 3082.39539101
8969.87593311, 4236.78497296, 4.29, 3078.47573568
8939.11078425, 4219.97874235, 4.28, 3074.55362771
8908.3848688, 4203.20120715, 4.27, 3070.6290576
8877.69821141, 4186.45237584, 4.26, 3066.70201579
8847.05083681, 4169.73225689, 4.25, 3062.77249263
8816.4427699, 4153.04085884, 4.24, 3058.84047848
8785.87403563, 4136.37819026, 4.23, 3054.90596357
8755.34465902, 4119.74425973, 4.22, 3050.96893809
8724.8546653, 4103.1390759, 4.21, 3047.02939221
8694.40407967, 4086.56264743, 4.2, 3043.08731598
8663.99292749, 4070.014983, 4.19, 3039.1426994
8633.62123424, 4053.49609138, 4.18, 3035.19553244
8603.28902542, 4037.0059813, 4.17, 3031.24580497
8572.99632676, 4020.5446616, 4.16, 3027.29350682
8542.74316395, 4004.11214108, 4.15, 3023.33862772
8512.52956288, 3987.70842865, 4.14, 3019.38115737
8482.3555495, 3971.3335332, 4.13, 3015.4210854
8452.22114991, 3954.98746369, 4.12, 3011.45840136
8422.12639029, 3938.6702291, 4.11, 3007.49309474
8392.07129686, 3922.38183845, 4.1, 3003.52515495
8362.05589603, 3906.12230079, 4.09, 2999.55457135
8332.08021432, 3889.89162522, 4.08, 2995.58133322
8302.1442783, 3873.68982087, 4.07, 2991.60542977
8272.2481147, 3857.51689692, 4.06, 2987.62685015
8242.3917503, 3841.37286256, 4.05, 2983.64558342
8212.57521206, 3825.25772704, 4.04, 2979.66161859
8182.798527, 3809.17149964, 4.03, 2975.67494458
8153.0617223, 3793.1141897, 4.02, 2971.68555025
8123.36482515, 3777.08580655, 4.01, 2967.69342437
8093.707863, 3761.08635962, 4.0, 2963.69855566
8064.0908633, 3745.11585833, 3.99, 2959.70093274
8034.5138536, 3729.17431215, 3.98, 2955.70054416
8004.97686172, 3713.26173063, 3.97, 2951.69737843
7975.47991539, 3697.3781233, 3.96, 2947.69142391
7946.02304263, 3681.52349977, 3.95, 2943.68266896
7916.60627145, 3665.69786967, 3.94, 2939.67110181
7887.22963004, 3649.90124269, 3.93, 2935.65671062
7857.89314673, 3634.13362855, 3.92, 2931.63948349
7828.59684992, 3618.39503701, 3.91, 2927.61940842
7799.34076816, 3602.68547788, 3.9, 2923.59647334
7770.12493009, 3587.004961, 3.89, 2919.57066609
7740.94936449, 3571.35349626, 3.88, 2915.54197442
7711.81410032, 3555.73109361, 3.87, 2911.51038603
7682.71916653, 3540.13776299, 3.86, 2907.47588848
7653.66459234, 3524.57351445, 3.85, 2903.4384693
7624.650407, 3509.03835804, 3.84, 2899.3981159
7595.67663991, 3493.53230386, 3.83, 2895.35481561
7566.7433206, 3478.05536206, 3.82, 2891.30855567
7537.85047874, 3462.60754284, 3.81, 2887.25932325
7508.99814413, 3447.18885644, 3.8, 2883.20710541
7480.18634668, 3431.79931314, 3.79, 2879.15188914
7451.41511645, 3416.43892327, 3.78, 2875.0936613
7422.68448359, 3401.10769721, 3.77, 2871.0324087
7393.99447846, 3385.80564538, 3.76, 2866.96811804
7365.34513147, 3370.53277824, 3.75, 2862.90077592
7336.73647321, 3355.2891063, 3.74, 2858.83036885
7308.16853443, 3340.07464015, 3.73, 2854.75688327
7279.64134593, 3324.88939037, 3.72, 2850.68030546
7251.15493872, 3309.73336762, 3.71, 2846.60062166
7222.70934395, 3294.60658261, 3.7, 2842.51781799
7194.30459287, 3279.5090461, 3.69, 2838.43188048
7165.94071691, 3264.44076888, 3.68, 2834.34279505
7137.61774758, 3249.40176181, 3.67, 2830.25054752
7109.33571658, 3234.39203577, 3.66, 2826.15512359
7081.0946558, 3219.41160175, 3.65, 2822.05650892
7052.89459716, 3204.46047071, 3.64, 2817.95468898
7024.7355728, 3189.53865372, 3.63, 2813.84964918
6996.61761503, 3174.64616189, 3.62, 2809.74137484
6968.54075621, 3159.78300635, 3.61, 2805.62985113
6940.50502896, 3144.94919833, 3.6, 2801.51506314
6912.51046594, 3130.14474906, 3.59, 2797.39699582
6884.55710009, 3115.36966988, 3.58, 2793.27563407
6856.64496437, 3100.62397213, 3.57, 2789.15096261
6828.77409199, 3085.90766724, 3.56, 2785.02296607
6800.94451624, 3071.22076666, 3.55, 2780.89162899
6773.15627065, 3056.56328193, 3.54, 2776.75693576
6745.40938884, 3041.93522462, 3.53, 2772.61887067
6717.70390459, 3027.33660637, 3.52, 2768.47741788
6690.0398519, 3012.76743886, 3.51, 2764.33256147
6662.41726484, 2998.22773384, 3.5, 2760.18428534
6634.8361777, 2983.71750311, 3.49, 2756.0325733
6607.29662495, 2969.23675853, 3.48, 2751.87740905
6579.79864116, 2954.785512, 3.47, 2747.71877613
6552.34226112, 2940.36377551, 3.46, 2743.55665798
6524.92751974, 2925.97156107, 3.45, 2739.39103792
6497.55445217, 2911.60888078, 3.44, 2735.22189911
6470.22309362, 2897.27574678, 3.43, 2731.04922461
6442.93347958, 2882.97217128, 3.42, 2726.87299733
6415.68564565, 2868.69816654, 3.41, 2722.69320005
6388.4796276, 2854.45374489, 3.4, 2718.50981544
6361.31546143, 2840.23891872, 3.39, 2714.322826
6334.19318324, 2826.05370046, 3.38, 2710.13221411
6307.11282936, 2811.89810264, 3.37, 2705.93796202
6280.07443626, 2797.77213782, 3.36, 2701.74005181
6253.07804065, 2783.67581864, 3.35, 2697.53846546
6226.12367935, 2769.60915778, 3.34, 2693.33318477
6199.21138941, 2755.57216802, 3.33, 2689.12419142
6172.34120804, 2741.56486218, 3.32, 2684.91146694
6145.51317265, 2727.58725315, 3.31, 2680.69499269
6118.72732081, 2713.63935387, 3.3, 2676.4747499
6091.98369037, 2699.72117738, 3.29, 2672.25071968
6065.2823192, 2685.83273675, 3.28, 2668.02288291
6038.62324552, 2671.97404515, 3.27, 2663.79122039
6012.00650768, 2658.14511578, 3.26, 2659.55571272
5985.43214423, 2644.34596195, 3.25, 2655.31634036
5958.90019391, 2630.576597, 3.24, 2651.07308361
5932.41069564, 2616.83703436, 3.23, 2646.8259226
5905.96368861, 2603.12728753, 3.22, 2642.57483731
5879.55921215, 2589.44737008, 3.21, 2638.31980755
5853.19730577, 2575.79729563, 3.2, 2634.06081294
5826.87800926, 2562.1770779, 3.19, 2629.79783297
5800.60136256, 2548.58673067, 3.18, 2625.53084693
5774.36740583, 2535.02626778, 3.17, 2621.25983395
5748.17617946, 2521.49570317, 3.16, 2616.98477298
5722.02772402, 2507.99505084, 3.15, 2612.70564281
5695.92208032, 2494.52432484, 3.14, 2608.42242203
5669.85928937, 2481.08353934, 3.13, 2604.13508905
5643.83939241, 2467.67270857, 3.12, 2599.84362211
5617.86243087, 2454.2918468, 3.11, 2595.54799925
5591.92844644, 2440.94096844, 3.1, 2591.24819835
5566.037481, 2427.62008793, 3.09, 2586.94419706
5540.18957666, 2414.3292198, 3.08, 2582.63597288
5514.3847758, 2401.06837867, 3.07, 2578.32350309
5488.62312093, 2387.83757923, 3.06, 2574.00676476
5462.90465489, 2374.63683624, 3.05, 2569.6857348
5437.22942071, 2361.46616458, 3.04, 2565.3603899
5411.59746166, 2348.32557917, 3.03, 2561.03070654
5386.00882122, 2335.21509502, 3.02, 2556.696661
5360.46354315, 2322.13472724, 3.01, 2552.35822936
5334.96167143, 2309.08449101, 3.0, 2548.01538748
5309.50325028, 2296.06440161, 2.99, 2543.668111
5284.08832418, 2283.07447439, 2.98, 2539.31637536
5258.71693782, 2270.11472478, 2.97, 2534.96015576
5233.38913619, 2257.18516833, 2.96, 2530.5994272
5208.1049645, 2244.28582064, 2.95, 2526.23416445
5182.8644682, 2231.41669742, 2.94, 2521.86434205
5157.66769304, 2218.57781446, 2.93, 2517.4899343
5132.514685, 2205.76918766, 2.92, 2513.11091529
5107.4054903, 2192.99083297, 2.91, 2508.72725885
5082.34015547, 2180.24276648, 2.9, 2504.3389386
5057.31872727, 2167.52500434, 2.89, 2499.94592789
5032.34125274, 2154.83756281, 2.88, 2495.54819984
5007.4077792, 2142.18045823, 2.87, 2491.14572733
4982.51835421, 2129.55370706, 2.86, 2486.73848296
4957.67302565, 2116.95732582, 2.85, 2482.32643911
