# mass density [erg/cm3], pressure  [erg/cm3], baryon density [1/cm3], chemical potential [erg]
12564.7974305, 7556.16297384, 4.5, 4471.32453431
12520.118113, 7525.660235, 4.49, 4464.53860757
12475.506666, 7495.21515535, 4.48, 4457.75040656
12430.9631125, 7464.82774269, 4.47, 4450.95992285
12386.4874752, 7434.49800487, 4.46, 4444.167148
12342.0797772, 7404.22594976, 4.45, 4437.37207348
12297.7400415, 7374.01158526, 4.44, 4430.57469071
12253.4682912, 7343.85491929, 4.43, 4423.77499107
12209.2645495, 7313.75595981, 4.42, 4416.9729659
12165.1288397, 7283.71471481, 4.41, 4410.16860645
12121.0611852, 7253.7311923, 4.4, 4403.36190397
12077.0616095, 7223.80540034, 4.39, 4396.55284961
12033.1301361, 7193.93734699, 4.38, 4389.74143449
11989.2667887, 7164.12704039, 4.37, 4382.92764968
11945.4715911, 7134.37448864, 4.36, 4376.11148617
11901.744567, 7104.67969995, 4.35, 4369.29293493
11858.0857404, 7075.04268252, 4.34, 4362.47198685
11814.4951353, 7045.46344456, 4.33, 4355.64863277
11770.9727759, 7015.94199435, 4.32, 4348.82286347
11727.5186862, 6986.47834019, 4.31, 4341.99466969
11684.1328906, 6957.07249041, 4.3, 4335.16404209
11640.8154135, 6927.72445337, 4.29, 4328.3309713
11597.5662794, 6898.43423748, 4.28, 4321.49544786
11554.3855128, 6869.20185116, 4.27, 4314.65746229
11511.2731384, 6840.02730287, 4.26, 4307.81700501
11468.229181, 6810.91060111, 4.25, 4300.97406639
11425.2536655, 6781.8517544, 4.24, 4294.12863676
11382.3466167, 6752.85077132, 4.23, 4287.28070638
11339.5080597, 6723.90766044, 4.22, 4280.43026544
11296.7380198, 6695.02243041, 4.21, 4273.57730409
11254.0365221, 6666.1950899, 4.2, 4266.72181239
11211.4035921, 6637.42564759, 4.19, 4259.86378035
11168.8392551, 6608.71411222, 4.18, 4253.00319792
11126.3435367, 6580.06049258, 4.17, 4246.14005498
11083.9164626, 6551.46479744, 4.16, 4239.27434136
11041.5580585, 6522.92703566, 4.15, 4232.40604679
10999.2683503, 6494.44721611, 4.14, 4225.53516098
