################################################################################
# config_name = properties.conf
# quarks_eos_file_name = ../eos/MFT.QCD.B_80.CGS.csv
# hadrons_eos_file_name = ../eos/sly4.dat.CGS.csv
#
# Range Quarks - P(mu) = EoSRange(inf_limit=0.0010796132735200982, sup_limit=0.0058813209869771985)
# Range Hadrons - P(mu)  = EoSRange(inf_limit=0.0014804220337999998, sup_limit=0.005713572308262394)
#
# Range = EoSRange(inf_limit=0.0014804220337999998, sup_limit=0.005713572308262394)
################################################################################
# rho, pressure, chem_potential
1.78444411772e+16, 8.4832356365e+36, 0.00571357230826
1.75410103474e+16, 8.31749031564e+36, 0.00567473606721
1.72403524852e+16, 8.15359901554e+36, 0.00563589982616
1.69424663281e+16, 7.99155710589e+36, 0.00559706358511
1.66473608564e+16, 7.8313669589e+36, 0.00555822734406
1.63550404451e+16, 7.67302864122e+36, 0.00551939110301
1.60654847735e+16, 7.51652525593e+36, 0.00548055486196
1.57786917439e+16, 7.36185047602e+36, 0.00544171862091
1.54946818337e+16, 7.20901528029e+36, 0.00540288237986
1.52134405354e+16, 7.05800701946e+36, 0.00536404613881
1.49349553826e+16, 6.90881222474e+36, 0.00532520989776
1.4659237271e+16, 6.76143674906e+36, 0.00528637365671
1.43862932325e+16, 6.61587904139e+36, 0.00524753741566
1.41160959696e+16, 6.47211768171e+36, 0.00520870117461
1.3848665527e+16, 6.33016400062e+36, 0.00516986493356
1.35839959463e+16, 6.19000832326e+36, 0.00513102869251
1.33220626016e+16, 6.05163130403e+36, 0.00509219245146
1.30629115705e+16, 5.9150588899e+36, 0.00505335621041
1.28064920693e+16, 5.78025421456e+36, 0.00501451996936
1.25528300477e+16, 5.64723023533e+36, 0.00497568372831
1.23019156952e+16, 5.51597549451e+36, 0.00493684748726
1.20537387397e+16, 5.38648063484e+36, 0.00489801124621
1.18083172602e+16, 5.25875232946e+36, 0.00485917500516
1.15656223643e+16, 5.13276800035e+36, 0.00482033876411
1.13256820365e+16, 5.00854129849e+36, 0.00478150252306
1.10884641522e+16, 4.88604690091e+36, 0.00474266628201
1.08539907303e+16, 4.76529576846e+36, 0.00470383004096
1.06222433016e+16, 4.64627044581e+36, 0.00466499379991
1.03932232379e+16, 4.52896758627e+36, 0.00462615755886
1.01669397751e+16, 4.41338902203e+36, 0.00458732131781
9.94335769318e+15, 4.29950734553e+36, 0.00454848507676
9.72252855603e+15, 4.18735100467e+36, 0.00450964883571
9.50439968122e+15, 4.07688181563e+36, 0.00447081259466
9.28898157682e+15, 3.9681019443e+36, 0.00443197635361
9.07629646015e+15, 3.86102016416e+36, 0.00439314011256
8.86630663654e+15, 3.75560815631e+36, 0.00435430387151
8.65901489583e+15, 3.6518633752e+36, 0.00431546763046
8.45445359685e+15, 3.5497999353e+36, 0.00427663138941
8.25258203989e+15, 3.44938827493e+36, 0.00423779514836
8.05339867871e+15, 3.35062259697e+36, 0.00419895890731
7.85690913813e+15, 3.2535008773e+36, 0.00416012266626
7.66312978918e+15, 3.1580282135e+36, 0.00412128642521
7.47203206859e+15, 3.06418149544e+36, 0.00408245018416
7.28361326607e+15, 2.9719541171e+36, 0.00404361394311
7.0978715898e+15, 2.88133953819e+36, 0.00400477770206
6.91480414347e+15, 2.79233074423e+36, 0.00396594146101
6.7344093227e+15, 2.70492092537e+36, 0.00392710521996
6.55669509584e+15, 2.61910980392e+36, 0.00388826897891
6.38164554152e+15, 2.53488175825e+36, 0.00384943273786
6.20925470242e+15, 2.45222793387e+36, 0.00381059649681
6.03951963437e+15, 2.37114037672e+36, 0.00377176025576
5.87243489429e+15, 2.2916107256e+36, 0.00373292401471
5.70799701385e+15, 2.21363047903e+36, 0.00369408777366
5.546200168e+15, 2.13719071736e+36, 0.00365525153261
5.38703979523e+15, 2.06228229061e+36, 0.00361641529156
5.23050941134e+15, 1.98889575144e+36, 0.00357757905051
5.07662275698e+15, 1.91703247662e+36, 0.00353874280946
4.92535766582e+15, 1.84667374692e+36, 0.00349990656841
4.77670715285e+15, 1.77780910238e+36, 0.00346107032736
4.6306630709e+15, 1.71042763402e+36, 0.00342223408631
4.4872170536e+15, 1.6445181481e+36, 0.00338339784526
4.34636840304e+15, 1.58007363876e+36, 0.00334456160421
4.2081394048e+15, 1.51710014886e+36, 0.00330572536316
4.07248457736e+15, 1.45556528657e+36, 0.00326688912211
3.93939241612e+15, 1.39545606634e+36, 0.00322805288106
3.80890039427e+15, 1.336786602e+36, 0.00318921664001
